nutrient,gender,age_start_months,age_end_months,amount,unit,source_type,source_name,source_url,notes
Quercetin,Male,108,156,27.78,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Quercetin,Female,108,156,21.74,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Quercetin,Male,168,216,34.73,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Quercetin,Female,168,216,27.18,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Quercetin,Pregnant,168,216,27.18,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Quercetin,Lactating,168,216,27.18,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Quercetin,Male,228,360,34.73,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Quercetin,Female,228,360,27.18,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Quercetin,Pregnant,228,360,27.18,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Quercetin,Lactating,228,360,27.18,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Quercetin,Male,372,600,41.68,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Quercetin,Female,372,600,32.62,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Quercetin,Pregnant,372,600,32.62,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Quercetin,Lactating,372,600,32.62,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Quercetin,Male,612,840,45.15,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Quercetin,Female,612,840,35.33,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Quercetin,Male,840,,48.62,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Quercetin,Female,840,,38.05,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Male,0,6,16.28,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Female,0,6,12.74,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Male,7,12,32.57,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Female,7,12,25.49,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Male,12,36,65.14,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Female,12,36,50.98,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Male,48,96,97.70,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Female,48,96,76.46,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Male,108,156,130.27,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Female,108,156,101.95,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Male,168,216,162.84,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Female,168,216,127.44,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Pregnant,168,216,127.44,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Lactating,168,216,127.44,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Male,228,360,162.84,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Female,228,360,127.44,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Pregnant,228,360,127.44,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Lactating,228,360,127.44,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Male,372,600,195.41,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Female,372,600,152.93,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Pregnant,372,600,152.93,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Lactating,372,600,152.93,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Male,612,840,211.69,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Female,612,840,165.67,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Male,840,,227.98,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
EGCG,Female,840,,178.42,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Male,0,6,18.75,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Female,0,6,14.67,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Male,7,12,37.49,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Female,7,12,29.34,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Male,12,36,74.98,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Female,12,36,58.68,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Male,48,96,112.47,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Female,48,96,88.02,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Male,108,156,149.96,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Female,108,156,117.36,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Male,168,216,187.45,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Female,168,216,146.70,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Pregnant,168,216,146.70,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Lactating,168,216,146.70,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Male,228,360,187.45,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Female,228,360,146.70,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Pregnant,228,360,146.70,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Lactating,228,360,146.70,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Male,372,600,224.94,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Female,372,600,176.04,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Pregnant,372,600,176.04,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Lactating,372,600,176.04,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Male,612,840,243.69,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Female,612,840,190.71,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Male,840,,262.43,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Anthocyanins,Female,840,,205.38,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Male,0,6,56.84,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Female,0,6,44.49,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Male,7,12,113.69,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Female,7,12,88.97,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Male,12,36,227.38,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Female,12,36,177.95,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Male,48,96,341.07,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Female,48,96,266.92,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Male,108,156,454.76,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Female,108,156,355.90,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Male,168,216,568.45,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Female,168,216,444.87,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Pregnant,168,216,444.87,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Lactating,168,216,444.87,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Male,228,360,568.45,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Female,228,360,444.87,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Pregnant,228,360,444.87,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Lactating,228,360,444.87,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Male,372,600,682.13,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Female,372,600,533.84,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Pregnant,372,600,533.84,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Lactating,372,600,533.84,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Male,612,840,738.98,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Female,612,840,578.33,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Male,840,,795.82,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Flavonoids,Female,840,,622.82,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Male,0,6,145.20,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Female,0,6,113.63,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Male,7,12,290.40,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Female,7,12,227.27,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Male,12,36,580.80,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Female,12,36,454.54,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Male,48,96,871.19,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Female,48,96,681.80,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Male,108,156,1161.59,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Female,108,156,909.07,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Male,168,216,1451.99,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Female,168,216,1136.34,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Pregnant,168,216,1136.34,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Lactating,168,216,1136.34,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Male,228,360,1451.99,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Female,228,360,1136.34,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Pregnant,228,360,1136.34,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Lactating,228,360,1136.34,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Male,372,600,1742.39,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Female,372,600,1363.61,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Pregnant,372,600,1363.61,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Lactating,372,600,1363.61,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Male,612,840,1887.59,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Female,612,840,1477.24,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Male,840,,2032.79,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Polyphenols,Female,840,,1590.88,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Male,0,6,4.31,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Female,0,6,3.38,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Male,7,12,6.04,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Female,7,12,4.72,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Male,12,36,8.62,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Female,12,36,6.75,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Male,48,96,12.94,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Female,48,96,10.12,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Male,108,156,15.53,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Female,108,156,12.15,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Male,168,216,18.98,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Female,168,216,14.85,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Pregnant,168,216,14.85,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Lactating,168,216,14.85,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Male,228,360,17.25,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Female,228,360,13.50,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Pregnant,228,360,13.50,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Lactating,228,360,13.50,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Male,372,600,17.25,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Female,372,600,13.50,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Pregnant,372,600,13.50,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Lactating,372,600,13.50,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Male,612,840,15.53,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Female,612,840,12.15,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Male,840,,14.66,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoflavones,Female,840,,11.47,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Male,0,6,34.50,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Female,0,6,27.00,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Male,7,12,48.30,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Female,7,12,37.80,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Male,12,36,69.00,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Female,12,36,54.00,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Male,48,96,103.50,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Female,48,96,81.00,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Male,108,156,124.20,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Female,108,156,97.20,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Male,168,216,151.80,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Female,168,216,118.80,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Pregnant,168,216,118.80,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Lactating,168,216,118.80,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Male,228,360,138.00,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Female,228,360,108.00,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Pregnant,228,360,108.00,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Lactating,228,360,108.00,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Male,372,600,138.00,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Female,372,600,108.00,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Pregnant,372,600,108.00,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Lactating,372,600,108.00,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Male,612,840,124.20,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Female,612,840,97.20,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Male,840,,117.30,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Saponins,Female,840,,91.80,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Tannins,Male,0,6,21.56,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Tannins,Female,0,6,16.88,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Tannins,Male,7,12,30.19,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Tannins,Female,7,12,23.62,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
