nutrient,gender,age_start_months,age_end_months,amount,unit,source_type,source_name,source_url,notes
Potassium,Male,228,600,3400,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Potassium-HealthProfessional/,
Potassium,Female,228,600,2600,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Potassium-HealthProfessional/,
Potassium,Pregnant,228,600,2900,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Potassium-HealthProfessional/,
Potassium,Lactating,228,600,2800,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Potassium-HealthProfessional/,
Potassium,Male,12,36,2000,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Potassium-HealthProfessional/,
Potassium,Female,12,36,2000,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Potassium-HealthProfessional/,
Potassium,Male,48,96,2300,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Potassium-HealthProfessional/,
Potassium,Female,48,96,2300,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Potassium-HealthProfessional/,
Potassium,Male,612,612,3400,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Potassium-HealthProfessional/,
Potassium,Female,612,612,2600,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Potassium-HealthProfessional/,
Potassium,Male,7,12,860,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Potassium-HealthProfessional/,
Potassium,Female,7,12,860,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Potassium-HealthProfessional/,
Potassium,Male,108,156,2500,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Potassium-HealthProfessional/,
Potassium,Female,108,156,2300,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Potassium-HealthProfessional/,
Potassium,Male,0,6,400,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Potassium-HealthProfessional/,
Potassium,Female,0,6,400,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Potassium-HealthProfessional/,
Vitamin B2,Male,168,216,1.3,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Riboflavin-HealthProfessional/,
Vitamin B2,Female,168,216,1.0,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Riboflavin-HealthProfessional/,
Vitamin B2,Pregnant,168,216,1.4,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Riboflavin-HealthProfessional/,
Vitamin B2,Lactating,168,216,1.6,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Riboflavin-HealthProfessional/,
Vitamin B2,Male,228,600,1.3,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Riboflavin-HealthProfessional/,
Vitamin B2,Female,228,600,1.1,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Riboflavin-HealthProfessional/,
Vitamin B2,Pregnant,228,600,1.4,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Riboflavin-HealthProfessional/,
Vitamin B2,Lactating,228,600,1.6,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Riboflavin-HealthProfessional/,
Vitamin B2,Male,12,36,0.5,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Riboflavin-HealthProfessional/,
Vitamin B2,Female,12,36,0.5,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Riboflavin-HealthProfessional/,
Vitamin B2,Male,48,96,0.6,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Riboflavin-HealthProfessional/,
Vitamin B2,Female,48,96,0.6,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Riboflavin-HealthProfessional/,
Vitamin B2,Male,612,612,1.3,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Riboflavin-HealthProfessional/,
Vitamin B2,Female,612,612,1.1,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Riboflavin-HealthProfessional/,
Vitamin B2,Male,7,12,0.4,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Riboflavin-HealthProfessional/,
Vitamin B2,Female,7,12,0.4,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Riboflavin-HealthProfessional/,
Vitamin B2,Male,108,156,0.9,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Riboflavin-HealthProfessional/,
Vitamin B2,Female,108,156,0.9,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Riboflavin-HealthProfessional/,
Vitamin B2,Male,0,6,0.3,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Riboflavin-HealthProfessional/,
Vitamin B2,Female,0,6,0.3,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Riboflavin-HealthProfessional/,
Selenium,Male,228,600,55,mcg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Selenium-HealthProfessional/,
Selenium,Female,228,600,55,mcg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Selenium-HealthProfessional/,
Selenium,Pregnant,228,600,60,mcg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Selenium-HealthProfessional/,
Selenium,Lactating,228,600,70,mcg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Selenium-HealthProfessional/,
Selenium,Male,612,612,55,mcg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Selenium-HealthProfessional/,
Selenium,Female,612,612,55,mcg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Selenium-HealthProfessional/,
Sodium,Male,168,216,1500,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Sodium,Female,168,216,1500,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Sodium,Pregnant,168,216,1500,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Sodium,Lactating,168,216,1500,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Sodium,Male,228,600,1500,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Sodium,Female,228,600,1500,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Sodium,Pregnant,228,600,1500,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Sodium,Lactating,228,600,1500,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Sodium,Male,12,36,1000,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Sodium,Female,12,36,1000,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Sodium,Male,48,96,1200,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Sodium,Female,48,96,1200,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Sodium,Male,612,840,1300,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Sodium,Female,612,840,1300,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Sodium,Male,840,840,1200,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Sodium,Female,840,840,1200,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Sodium,Male,7,12,370,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Sodium,Female,7,12,370,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Sodium,Male,108,156,1500,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Sodium,Female,108,156,1500,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Sodium,Male,0,6,120,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Sodium,Female,0,6,120,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Sodium-HealthProfessional/,
Vitamin B1,Male,168,216,1.2,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Thiamin-HealthProfessional/,
Vitamin B1,Female,168,216,1.0,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Thiamin-HealthProfessional/,
Vitamin B1,Pregnant,168,216,1.4,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Thiamin-HealthProfessional/,
Vitamin B1,Lactating,168,216,1.4,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Thiamin-HealthProfessional/,
Vitamin B1,Male,228,600,1.2,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Thiamin-HealthProfessional/,
Vitamin B1,Female,228,600,1.1,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Thiamin-HealthProfessional/,
Vitamin B1,Pregnant,228,600,1.4,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Thiamin-HealthProfessional/,
Vitamin B1,Lactating,228,600,1.4,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Thiamin-HealthProfessional/,
Vitamin B1,Male,12,36,0.5,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Thiamin-HealthProfessional/,
Vitamin B1,Female,12,36,0.5,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Thiamin-HealthProfessional/,
Vitamin B1,Male,48,96,0.6,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Thiamin-HealthProfessional/,
Vitamin B1,Female,48,96,0.6,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Thiamin-HealthProfessional/,
Vitamin B1,Male,612,612,1.2,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Thiamin-HealthProfessional/,
Vitamin B1,Female,612,612,1.1,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Thiamin-HealthProfessional/,
Vitamin B1,Male,7,12,0.3,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Thiamin-HealthProfessional/,
Vitamin B1,Female,7,12,0.3,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Thiamin-HealthProfessional/,
Vitamin B1,Male,108,156,0.9,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Thiamin-HealthProfessional/,
Vitamin B1,Female,108,156,0.9,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Thiamin-HealthProfessional/,
Vitamin B1,Male,0,6,0.2,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Thiamin-HealthProfessional/,
Vitamin B1,Female,0,6,0.2,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/Thiamin-HealthProfessional/,
Threonine,Male,168,216,945,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Threonine,Female,168,216,810,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Threonine,Pregnant,168,216,891.0000000000000,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Threonine,Lactating,168,216,972.0,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Threonine,Male,228,600,1050,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Threonine,Female,228,600,855,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Threonine,Pregnant,228,600,940.5000000000000,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Threonine,Lactating,228,600,1026.0,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Threonine,Male,12,36,180,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Threonine,Female,12,36,180,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Threonine,Male,48,96,300,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Threonine,Female,48,96,300,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Threonine,Male,612,612,1050,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Threonine,Female,612,612,855,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Threonine,Pregnant,612,612,940.5000000000000,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Threonine,Lactating,612,612,1026.0,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Threonine,Male,7,12,135,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Threonine,Female,7,12,135,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Threonine,Male,108,156,600,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Threonine,Female,108,156,600,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Threonine,Male,0,6,90,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Threonine,Female,0,6,90,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Male,168,216,252,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Female,168,216,216,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Pregnant,168,216,237.60000000000000,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Lactating,168,216,259.2,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Male,228,600,280,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Female,228,600,228,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Pregnant,228,600,250.8,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Lactating,228,600,273.60000000000000,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Male,12,36,48,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Female,12,36,48,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Male,48,96,80,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Female,48,96,80,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Male,612,612,280,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Female,612,612,228,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Pregnant,612,612,250.8,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Lactating,612,612,273.60000000000000,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Male,7,12,36,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Female,7,12,36,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Male,108,156,160,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Female,108,156,160,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Male,0,6,24,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Tryptophan,Female,0,6,24,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Male,168,216,1638,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Female,168,216,1404,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Pregnant,168,216,1544.4,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Lactating,168,216,1684.8,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Male,228,600,1820,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Female,228,600,1482,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Pregnant,228,600,1630.2,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Lactating,228,600,1778.4000000000000,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Male,12,36,312,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Female,12,36,312,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Male,48,96,520,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Female,48,96,520,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Male,612,612,1820,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Female,612,612,1482,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Pregnant,612,612,1630.2,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Lactating,612,612,1778.4000000000000,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Male,7,12,234,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Female,7,12,234,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Male,108,156,1040,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Female,108,156,1040,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Male,0,6,156,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Valine,Female,0,6,156,mg/kg body weight,Enhanced,WHO,https://www.who.int/publications/i/item/9789241209359,
Vitamin A,Male,228,600,900,mcg RAE,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/VitaminA-HealthProfessional/,
Vitamin A,Female,228,600,700,mcg RAE,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/VitaminA-HealthProfessional/,
Vitamin A,Pregnant,228,600,770,mcg RAE,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/VitaminA-HealthProfessional/,
Vitamin A,Lactating,228,600,1300,mcg RAE,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/VitaminA-HealthProfessional/,
Vitamin A,Male,612,612,900,mcg RAE,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/VitaminA-HealthProfessional/,
Vitamin A,Female,612,612,700,mcg RAE,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/VitaminA-HealthProfessional/,
Vitamin B12,Male,228,228,2.4,mcg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/VitaminB12-HealthProfessional/,Adults over 50 should obtain most vitamin B12 from fortified foods or supplements due to reduced absorption of food-bound vitamin B12
Vitamin B12,Female,228,228,2.4,mcg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/VitaminB12-HealthProfessional/,Adults over 50 should obtain most vitamin B12 from fortified foods or supplements due to reduced absorption of food-bound vitamin B12
Vitamin B12,Pregnant,228,228,2.6,mcg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/VitaminB12-HealthProfessional/,Adults over 50 should obtain most vitamin B12 from fortified foods or supplements due to reduced absorption of food-bound vitamin B12
Vitamin B12,Lactating,228,228,2.8,mcg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/VitaminB12-HealthProfessional/,Adults over 50 should obtain most vitamin B12 from fortified foods or supplements due to reduced absorption of food-bound vitamin B12
Vitamin B6,Male,168,216,1.3,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/VitaminB6-HealthProfessional/,
Vitamin B6,Female,168,216,1.2,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/VitaminB6-HealthProfessional/,
Vitamin B6,Pregnant,168,216,1.9,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/VitaminB6-HealthProfessional/,
Vitamin B6,Lactating,168,216,2.0,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/VitaminB6-HealthProfessional/,
Vitamin B6,Male,228,600,1.3,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/VitaminB6-HealthProfessional/,
Vitamin B6,Female,228,600,1.3,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/VitaminB6-HealthProfessional/,
Vitamin B6,Pregnant,228,600,1.9,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/VitaminB6-HealthProfessional/,
Vitamin B6,Lactating,228,600,2.0,mg,Enhanced,ODS NIH,https://ods.od.nih.gov/factsheets/VitaminB6-HealthProfessional/,
